,conversationId,movie_sent,sequence
464,464,"[('213', 1, 'S'), ('80', 1, 'S'), ('1427', 1, 'S'), ('1427', 1, 'N'), ('1540', 1, 'N'), ('280', 1, 'S')]",[SKR] [EG3] [EG20] [REC] [I213] [EG20] [SKR] [ED1085] [EG65] [REC] [I80] [I1427] [SKR] [I1427] [I1540] [REC] [I280]
465,465,"[('1110', 1, 'N'), ('1804', 1, 'S'), ('14', 1, 'S'), ('9', 1, 'S')]",[SKR] [EG3] [EG57] [EG2] [I1110] [REC] [EG2] [I1804] [I14] [I9] [EG65] [EG3]
466,466,"[('1810', 1, 'N'), ('1132', 1, 'S')]",[SKR] [I1810] [REC] [I1132]
467,467,"[('143', 1, 'N'), ('1848', 1, 'S')]",[SKR] [EG3] [REC] [EG3] [SKR] [I143] [REC] [EA591] [EG3] [I1848] [EA2206] [EA1233] [SKR] [EA2602]
468,468,"[('845', 1, 'N'), ('1322', 1, 'N'), ('845', 1, 'S'), ('1386', 1, 'S')]",[REC] [EA3695] [SKR] [I845] [I1322] [REC] [EA2968] [I845] [I1386]
469,469,"[('418', 1, 'S'), ('29', 1, 'S'), ('1283', 1, 'N'), ('262', 1, 'S'), ('1531', 1, 'S')]",[REC] [I418] [SKR] [EG2] [EG20] [REC] [I29] [SKR] [I1283] [REC] [I262] [EA803] [I1531] [EG21] [EG48] [EG41] [EG7] [EG3] [SKR] [EG3]
470,470,"[('1610', 1, 'S'), ('451', 1, 'S'), ('120', 1, 'S'), ('1848', 1, 'S')]",[REC] [EG41] [EG3] [I1610] [I451] [EG44] [EG20] [EG2] [I120] [I1848]
471,471,"[('1711', 1, 'N'), ('700', 1, 'S')]",[SKR] [I1711] [EA1422] [EG21] [REC] [EG21] [I700]
472,472,"[('1362', 1, 'N'), ('120', 1, 'S'), ('365', 1, 'S')]",[SKR] [EG20] [ED758] [I1362] [REC] [I120] [EG20] [I365]
473,473,"[('1210', 1, 'S'), ('273', 1, 'S'), ('273', 1, 'S'), ('273', 1, 'S'), ('273', 1, 'N'), ('707', 1, 'S'), ('565', 1, 'N'), ('273', 1, 'S')]",[SKR] [EG20] [REC] [EG44] [I1210] [EA459] [EA270] [EG20] [I273] [I273] [I273] [SKR] [I273] [REC] [EG20] [I707] [EG20] [SKR] [I565] [REC] [I273]
474,474,"[('640', 1, 'N'), ('1482', 1, 'S'), ('1473', 1, 'S'), ('332', 1, 'S')]",[SKR] [I640] [REC] [I1482] [EG33] [I1473] [SKR] [EG2] [REC] [EG33] [I332]
475,475,"[('1850', 1, 'S'), ('912', 1, 'S'), ('920', 1, 'S'), ('327', 1, 'S'), ('1297', 1, 'S'), ('106', 1, 'S')]",[SKR] [EG41] [EG7] [REC] [I1850] [EG7] [I912] [I920] [SKR] [EG41] [REC] [I327] [EG41] [EA3149] [SKR] [EA3149] [EA3149] [EA1037] [REC] [EA1037] [I1297] [I106] [EG41]
476,476,"[('1269', 1, 'N'), ('663', 1, 'S')]",[SKR] [EG7] [EG3] [REC] [EG25] [EG3] [SKR] [EG25] [EG3] [I1269] [REC] [I663] [EG20] [EG65]
477,477,"[('694', 1, 'N'), ('94', 1, 'N'), ('684', 1, 'N'), ('684', 1, 'S'), ('334', 1, 'N'), ('1710', 1, 'N'), ('211', 1, 'N'), ('1047', 1, 'S'), ('1275', 1, 'N'), ('1853', 1, 'N'), ('602', 1, 'S'), ('1565', 1, 'N'), ('1352', 1, 'N'), ('120', 1, 'N'), ('1035', 1, 'S'), ('80', 1, 'S'), ('1035', 1, 'N'), ('1035', 1, 'S'), ('1035', 1, 'S')]",[SKR] [I694] [I94] [I684] [REC] [I684] [EA1995] [SKR] [I334] [I1710] [I211] [REC] [I1047] [SKR] [EG3] [I1275] [I1853] [REC] [I602] [SKR] [EG2] [I1565] [REC] [EA427] [EG2] [SKR] [I1352] [EG65] [I120] [REC] [I1035] [I80] [SKR] [I1035] [REC] [I1035] [I1035]
478,478,"[('757', 1, 'N'), ('757', 1, 'N'), ('1256', 1, 'S'), ('1750', 1, 'S')]",[SKR] [I757] [EG35] [I757] [REC] [I1256] [I1750] [EA724] [EA333]
479,479,"[('653', 1, 'N'), ('463', 1, 'N'), ('591', 1, 'N'), ('1834', 1, 'S'), ('253', 1, 'S'), ('253', 1, 'S'), ('615', 1, 'S')]",[SKR] [EG3] [EG2] [EG65] [I653] [I463] [REC] [EG65] [EG3] [EG2] [SKR] [EG33] [I591] [REC] [EG3] [EG2] [I1834] [EG3] [EG33] [EG3] [I253] [I253] [I615] [EG3] [ED165] [ED165] [ED791] [ED444]
480,480,"[('244', 1, 'N'), ('83', 1, 'N'), ('724', 1, 'S'), ('1621', 1, 'S')]",[SKR] [I244] [REC] [EG3] [SKR] [I83] [REC] [I724] [SKR] [EG3] [REC] [I1621] [EA2297]
481,481,"[('735', 1, 'N'), ('845', 1, 'N'), ('113', 1, 'S')]",[SKR] [I735] [EG20] [EG57] [I845] [REC] [I113] [ED114] [SKR] [ED114]
482,482,"[('1812', 1, 'N'), ('273', 1, 'S'), ('113', 1, 'S'), ('845', 1, 'S'), ('845', 1, 'N'), ('845', 1, 'S')]",[SKR] [EG25] [EG23] [EG7] [I1812] [REC] [I273] [I113] [I845] [EG25] [SKR] [I845] [REC] [EG25] [I845]
483,483,"[('1035', 1, 'S'), ('1035', 1, 'S'), ('1210', 1, 'N'), ('662', 1, 'S')]",[SKR] [EG65] [EG2] [EG3] [REC] [I1035] [I1035] [SKR] [I1210] [REC] [I662] [EG3] [EG20]
484,484,"[('666', 1, 'S'), ('1848', 1, 'N'), ('1812', 1, 'S'), ('1812', 1, 'N'), ('1812', 1, 'S')]",[SKR] [EG2] [EG3] [REC] [I666] [EA1995] [SKR] [I1848] [EG2] [EG3] [REC] [I1812] [EG2] [EG3] [SKR] [I1812] [REC] [EA2338] [EA1167] [EA2674] [EA3501] [I1812] [EG3]
485,485,"[('652', 1, 'S'), ('1101', 1, 'N')]",[REC] [I652] [SKR] [EA2609] [I1101] [EA3693] [REC] [EA85] [EA2797] [EA2151] [EA728]
486,486,"[('344', 1, 'S'), ('57', 1, 'S'), ('57', 1, 'N'), ('1002', 1, 'N'), ('507', 1, 'N'), ('1228', 1, 'N'), ('1104', 1, 'N')]",[SKR] [EG2] [REC] [I344] [I57] [SKR] [I57] [EA369] [I1002] [I507] [REC] [EG2] [EG3] [EG41] [SKR] [I1228] [I1104]
487,487,"[('1226', 1, 'N'), ('196', 1, 'N'), ('388', 1, 'S')]",[SKR] [I1226] [I196] [EG25] [REC] [I388] [EA2424]
488,488,"[('539', 1, 'N'), ('849', 1, 'S')]",[SKR] [EG3] [EG3] [REC] [EG3] [SKR] [EG3] [I539] [REC] [I849]
489,489,"[('1823', 1, 'S')]",[SKR] [EG41] [EG33] [REC] [EG41] [I1823] [EG41]
490,490,"[('652', 1, 'S'), ('1182', 1, 'S')]",[SKR] [EG3] [EG2] [REC] [I652] [I1182] [EG31] [SKR] [EG31] [EG31] [REC] [EG31] [SKR] [EG31]
491,491,"[('843', 1, 'N'), ('843', 1, 'N'), ('590', 1, 'N'), ('159', 1, 'N'), ('1333', 1, 'S')]",[SKR] [I843] [REC] [EG2] [EG65] [SKR] [EG31] [EG25] [EG65] [I843] [EG65] [REC] [EG31] [SKR] [EG21] [I590] [EA3105] [I159] [REC] [I1333]
492,492,"[('80', 1, 'S'), ('1660', 1, 'S'), ('177', 1, 'S'), ('1512', 1, 'S'), ('195', 1, 'S'), ('1439', 1, 'S')]",[SKR] [EG41] [EG3] [EG3] [EG2] [REC] [EG65] [EG41] [EG3] [SKR] [EG65] [REC] [I80] [I1660] [SKR] [EG41] [EG3] [REC] [I177] [I1512] [I195] [I1439]
493,493,"[('1159', 1, 'S'), ('791', 1, 'N'), ('1164', 1, 'S'), ('140', 1, 'S'), ('140', 1, 'S'), ('1165', 1, 'S')]",[REC] [EG41] [EG3] [SKR] [EG7] [EG20] [REC] [EG7] [I1159] [SKR] [I791] [EG27] [EG7] [REC] [EA811] [EA1742] [I1164] [EA2563] [EG7] [I140] [I140] [I1165] [EG27]
494,494,"[('1456', 1, 'N'), ('1329', 1, 'S'), ('1188', 1, 'S')]",[SKR] [EG27] [EG57] [EA2857] [EA2326] [EA1995] [I1456] [REC] [I1329] [SKR] [EG27] [REC] [I1188] [EG27]
495,495,"[('1810', 1, 'N'), ('1810', 1, 'S'), ('143', 1, 'S'), ('143', 1, 'S'), ('1762', 1, 'N'), ('1034', 1, 'N'), ('1491', 1, 'N'), ('1034', 1, 'S'), ('1491', 1, 'S'), ('143', 1, 'S')]",[SKR] [EG25] [EG7] [I1810] [EG57] [REC] [I1810] [EG64] [I143] [SKR] [EA1558] [REC] [EG2] [EG57] [EG3] [SKR] [EA1558] [REC] [I143] [SKR] [I1762] [EG39] [I1034] [I1491] [REC] [I1034] [I1491] [I143]
496,496,"[('1629', 1, 'N'), ('201', 1, 'S'), ('1269', 1, 'N'), ('507', 1, 'N'), ('201', 1, 'N'), ('1269', 1, 'N'), ('1607', 1, 'S')]",[SKR] [I1629] [ED34] [REC] [I201] [ED34] [SKR] [I1269] [I507] [I201] [I1269] [REC] [I1607]
497,497,"[('1067', 1, 'N'), ('721', 1, 'N'), ('386', 1, 'N'), ('60', 1, 'N'), ('1018', 1, 'S'), ('1166', 1, 'S'), ('1166', 1, 'N'), ('545', 1, 'S'), ('133', 1, 'S')]",[SKR] [EG65] [REC] [EG25] [EG65] [SKR] [EG65] [I1067] [REC] [ED1085] [SKR] [I721] [I386] [REC] [EG25] [EG65] [ED1085] [EG65] [SKR] [I60] [EG65] [REC] [I1018] [I1166] [SKR] [I1166] [REC] [I545] [SKR] [EA2172] [REC] [ED1085] [I133] [EG20] [EG65] [EG20] [EG65]
498,498,"[('1382', 1, 'N'), ('1024', 1, 'N'), ('1863', 1, 'S'), ('156', 1, 'S')]",[SKR] [I1382] [EG65] [EG20] [I1024] [REC] [EG65] [EG7] [EG2] [SKR] [EG2] [REC] [EG2] [EG65] [EG7] [EG2] [EG2] [EA3377] [I1863] [I156] [EG2] [EA3377]
499,499,"[('463', 1, 'N'), ('1315', 1, 'S'), ('367', 1, 'N'), ('1315', 1, 'N'), ('1315', 1, 'S'), ('905', 1, 'N'), ('378', 1, 'S'), ('1440', 1, 'S'), ('905', 1, 'S')]",[SKR] [I463] [REC] [I1315] [SKR] [EA141] [EG48] [I367] [I1315] [REC] [I1315] [EG2] [SKR] [I905] [EA2767] [REC] [I378] [EA1824] [I1440] [I905]
500,500,"[('287', 1, 'N'), ('913', 1, 'S'), ('516', 1, 'S')]",[SKR] [EG2] [EG7] [EG41] [EG21] [I287] [EG23] [REC] [I913] [SKR] [EG25] [REC] [I516]
501,501,"[('463', 1, 'N'), ('818', 1, 'S'), ('194', 1, 'S'), ('1431', 1, 'S'), ('1431', 1, 'S'), ('463', 1, 'N')]",[SKR] [I463] [REC] [EG2] [EG27] [I818] [EA1216] [EA447] [EG27] [I194] [I1431] [EA1558] [EG2] [EG57] [I1431] [SKR] [I463]
502,502,"[('845', 1, 'N'), ('845', 1, 'S'), ('980', 1, 'S'), ('1858', 1, 'S'), ('861', 1, 'S'), ('861', 1, 'N'), ('653', 1, 'S'), ('370', 1, 'S'), ('412', 1, 'S')]",[SKR] [EG2] [I845] [REC] [I845] [I980] [SKR] [EG2] [REC] [EG25] [I1858] [SKR] [EG2] [REC] [I861] [SKR] [I861] [REC] [I653] [SKR] [EG2] [EG25] [EG3] [EG41] [REC] [I370] [I412] [EA3764] [EA217] [EG25] [EA3764]
503,503,"[('631', 1, 'S'), ('8', 1, 'N'), ('631', 1, 'N'), ('1784', 1, 'S'), ('1216', 1, 'N'), ('1784', 1, 'S'), ('1745', 1, 'N')]",[REC] [I631] [SKR] [I8] [EG20] [I631] [EG2] [REC] [I1784] [SKR] [I1216] [EG2] [REC] [I1784] [SKR] [I1745]
504,504,"[('1863', 1, 'N'), ('113', 1, 'N'), ('113', 1, 'S'), ('481', 1, 'S')]",[SKR] [I1863] [EG2] [EG12] [I113] [REC] [I113] [I481]
505,505,"[('561', 1, 'N'), ('684', 1, 'S'), ('180', 1, 'S'), ('684', 1, 'N'), ('1566', 1, 'S'), ('1346', 1, 'N'), ('588', 1, 'N'), ('882', 1, 'N')]",[SKR] [EG48] [EG56] [EG20] [REC] [EG20] [SKR] [I561] [EA1995] [REC] [I684] [I180] [SKR] [I684] [REC] [I1566] [SKR] [I1346] [REC] [EA561] [EA468] [SKR] [EA468] [EG20] [I588] [EA956] [I882]
506,506,"[('861', 1, 'S'), ('57', 1, 'S'), ('1027', 1, 'S'), ('1658', 1, 'N')]",[SKR] [EG2] [REC] [I861] [I57] [I1027] [EA2687] [EA1342] [EA1815] [EA1651] [SKR] [EA1815] [I1658]
507,507,"[('1583', 1, 'S'), ('820', 1, 'S'), ('748', 1, 'S'), ('100', 1, 'S'), ('608', 1, 'S')]",[SKR] [EG2] [REC] [EG2] [I1583] [EG2] [EG2] [SKR] [EG2] [EG65] [REC] [I820] [I748] [EG65] [EG20] [SKR] [EG3] [REC] [EG3] [I100] [I608]
508,508,"[('1212', 1, 'S'), ('856', 1, 'S'), ('1145', 1, 'S'), ('1145', 1, 'N')]",[SKR] [EG3] [EG3] [REC] [I1212] [I856] [I1145] [SKR] [I1145]
509,509,"[('640', 1, 'N'), ('591', 1, 'S'), ('1834', 1, 'S'), ('253', 1, 'N'), ('253', 1, 'S')]",[SKR] [I640] [REC] [I591] [EA2342] [I1834] [EA2342] [EA3426] [EA3193] [SKR] [I253] [REC] [I253]
510,510,"[('1212', 1, 'N'), ('1275', 1, 'S'), ('1103', 1, 'S'), ('1103', 1, 'S'), ('1275', 1, 'S'), ('574', 1, 'N')]",[SKR] [EG3] [EG2] [REC] [EG3] [SKR] [I1212] [REC] [EG3] [I1275] [I1103] [I1103] [SKR] [EG3] [EA3653] [REC] [I1275] [SKR] [I574]
511,511,"[('213', 1, 'S'), ('80', 1, 'N'), ('8', 1, 'N'), ('120', 1, 'N'), ('561', 1, 'S'), ('8', 1, 'N'), ('521', 1, 'S')]",[SKR] [EG3] [EG20] [EG65] [REC] [EG65] [I213] [EG3] [EG65] [SKR] [EG20] [I80] [I8] [I120] [REC] [I561] [SKR] [I8] [EA2121] [EG20] [REC] [I521]
512,512,"[('14', 1, 'N'), ('1210', 1, 'N'), ('977', 1, 'S'), ('813', 1, 'N')]",[SKR] [I14] [I1210] [REC] [EG65] [SKR] [EG65] [EG2] [EG7] [EG20] [EG48] [REC] [I977] [SKR] [I813]
513,513,"[('1195', 1, 'S'), ('535', 1, 'S')]",[SKR] [EG3] [REC] [EG3] [EG3] [SKR] [EG3] [REC] [I1195] [EA2147] [EG3] [I535] [EG3] [EA2147] [EG3] [EA2147]
514,514,"[('15', 1, 'N'), ('1323', 1, 'N'), ('1816', 1, 'S'), ('910', 1, 'S'), ('560', 1, 'S'), ('370', 1, 'S')]",[SKR] [I15] [EG20] [EG48] [I1323] [EG7] [REC] [EG65] [I1816] [SKR] [EG65] [REC] [I910] [I560] [SKR] [EG65] [REC] [I370]
515,515,[],[SKR] [EG65] [REC] [EG65]
516,516,"[('273', 1, 'S'), ('1229', 1, 'S')]",[SKR] [EG3] [EA872] [REC] [I273] [I1229] [EG65] [SKR] [EG3] [EG2] [EG48]
517,517,"[('1848', 1, 'S'), ('1683', 1, 'S')]",[SKR] [EG2] [REC] [I1848] [EG2] [I1683] [EG2] [EA2533] [EA429] [EA1410]
518,518,"[('369', 1, 'N'), ('1683', 1, 'S'), ('74', 1, 'S'), ('760', 1, 'N'), ('1758', 1, 'S'), ('1758', 1, 'N')]",[SKR] [I369] [REC] [I1683] [EG2] [EA369] [SKR] [EA369] [REC] [EA2511] [I74] [SKR] [I760] [EG60] [REC] [I1758] [SKR] [I1758]
519,519,"[('640', 1, 'N'), ('142', 1, 'S'), ('640', 1, 'S'), ('396', 1, 'N'), ('8', 1, 'S')]",[SKR] [EG3] [EG2] [I640] [REC] [I142] [EG2] [EG7] [SKR] [EG2] [EG7] [REC] [I640] [EG2] [EG7] [SKR] [I396] [REC] [I8] [EG65] [EA2477]
520,520,"[('1512', 1, 'S'), ('1212', 1, 'S'), ('1275', 1, 'S'), ('1421', 1, 'S'), ('1672', 1, 'N'), ('1251', 1, 'S'), ('1512', 1, 'N')]",[SKR] [EG3] [EG41] [EG7] [EG2] [REC] [I1512] [SKR] [EG3] [REC] [EA3633] [EG3] [EG41] [I1212] [EG3] [I1275] [I1421] [EA3149] [SKR] [EA3149] [I1672] [REC] [I1251] [SKR] [I1512]
521,521,"[('1696', 1, 'N'), ('120', 1, 'S'), ('766', 1, 'S'), ('120', 1, 'N'), ('1396', 1, 'S'), ('1396', 1, 'N')]",[REC] [EG3] [SKR] [I1696] [REC] [EG20] [EA3734] [SKR] [EG20] [REC] [EG20] [I120] [I766] [SKR] [I120] [EG20] [REC] [EG20] [EG3] [SKR] [EG20] [EG3] [REC] [I1396] [SKR] [I1396]
522,522,"[('1566', 1, 'N'), ('983', 1, 'S')]",[SKR] [EG25] [REC] [EG25] [SKR] [I1566] [REC] [I983] [EA1750]
523,523,"[('360', 1, 'S'), ('666', 1, 'S')]",[REC] [EA1995] [EA1995] [EA3149] [I360] [EA3301] [I666] [EG7]
524,524,"[('1322', 1, 'S'), ('352', 1, 'S'), ('1670', 1, 'S'), ('900', 1, 'S')]",[SKR] [EG2] [REC] [EA1983] [I1322] [EG2] [EG2] [SKR] [EG2] [REC] [EG2] [SKR] [EG2] [REC] [I352] [SKR] [EG2] [REC] [I1670] [I900]
525,525,"[('845', 1, 'S'), ('1694', 1, 'S'), ('273', 1, 'N')]",[REC] [I845] [SKR] [EG3] [EG2] [REC] [I1694] [SKR] [I273]
526,526,"[('791', 1, 'N'), ('1444', 1, 'S'), ('847', 1, 'S')]",[REC] [EG2] [EG3] [EG20] [SKR] [I791] [EG20] [REC] [EG20] [SKR] [EA2172] [REC] [I1444] [I847]
527,527,"[('1159', 1, 'S'), ('1159', 1, 'N'), ('1796', 1, 'N'), ('393', 1, 'S'), ('991', 1, 'S'), ('262', 1, 'S')]",[SKR] [EG41] [REC] [EG41] [SKR] [EG41] [REC] [I1159] [SKR] [I1159] [I1796] [REC] [EG41] [I393] [EG41] [SKR] [EG41] [REC] [I991] [EA947] [I262] [EA947] [EG41]
528,528,"[('694', 1, 'N'), ('694', 1, 'S'), ('593', 1, 'N'), ('23', 1, 'S'), ('694', 1, 'S'), ('179', 1, 'S'), ('946', 1, 'N'), ('777', 1, 'N'), ('64', 1, 'S'), ('64', 1, 'N'), ('64', 1, 'N')]",[SKR] [I694] [EG2] [REC] [I694] [SKR] [I593] [REC] [EG2] [I23] [EA2563] [SKR] [EA2563] [REC] [I694] [EG23] [EG2] [I179] [SKR] [I946] [I777] [REC] [I64] [SKR] [I64] [I64]
529,529,"[('1362', 1, 'S'), ('1848', 1, 'S'), ('33', 1, 'N'), ('537', 1, 'N'), ('1566', 1, 'S'), ('134', 1, 'S')]",[SKR] [EG61] [REC] [I1362] [SKR] [EG65] [REC] [EG65] [I1848] [EG20] [SKR] [I33] [REC] [EG65] [SKR] [I537] [EG25] [REC] [I1566] [I134] [EG25]
530,530,"[('1721', 1, 'N'), ('757', 1, 'N'), ('278', 1, 'N'), ('80', 1, 'S'), ('735', 1, 'S'), ('352', 1, 'S'), ('119', 1, 'S'), ('196', 1, 'S'), ('196', 1, 'N')]",[SKR] [I1721] [I757] [REC] [EA2547] [SKR] [I278] [REC] [I80] [I735] [I352] [I119] [I196] [SKR] [I196]
531,531,"[('300', 1, 'N'), ('1512', 1, 'S')]",[REC] [EG65] [EG3] [SKR] [EG3] [I300] [REC] [EG3] [SKR] [EG3] [EA592] [REC] [I1512]
532,532,"[('827', 1, 'S'), ('988', 1, 'S'), ('988', 1, 'S'), ('757', 1, 'S'), ('757', 1, 'N')]",[SKR] [EG3] [EA1826] [REC] [I827] [I988] [I988] [I757] [SKR] [I757]
533,533,"[('1132', 1, 'N'), ('449', 1, 'S')]",[SKR] [I1132] [EG3] [REC] [I449] [EG3]
534,534,"[('1345', 1, 'N'), ('958', 1, 'S'), ('1366', 1, 'S')]",[SKR] [I1345] [EG2] [EG57] [REC] [EG3] [EG33] [EG65] [SKR] [EG3] [EG65] [REC] [I958] [I1366] [EA323] [EA2077] [SKR] [EG3] [REC] [EG27] [EG20] [SKR] [EA584]
535,535,"[('120', 1, 'N'), ('8', 1, 'S')]",[SKR] [EG2] [EG40] [I120] [REC] [EA2121] [I8] [SKR] [EA2121] [REC] [EA2477] [EA2613] [EA2076] [EA2763] [SKR] [EA2121]
536,536,"[('1784', 1, 'N'), ('332', 1, 'S'), ('332', 1, 'N'), ('332', 1, 'S'), ('640', 1, 'N'), ('539', 1, 'S')]",[SKR] [EG37] [EG2] [REC] [EG2] [EA3139] [SKR] [I1784] [REC] [I332] [SKR] [I332] [REC] [I332] [EG2] [SKR] [I640] [REC] [I539] [EG37] [EG65] [SKR] [EG65] [REC] [EG35]
537,537,"[('462', 1, 'N'), ('92', 1, 'N'), ('273', 1, 'N')]",[REC] [EG2] [EG3] [SKR] [I462] [I92] [EA369] [EG2] [EG3] [I273] [REC] [EA3295]
538,538,"[('1406', 1, 'N'), ('37', 1, 'N'), ('1406', 1, 'S'), ('561', 1, 'S'), ('256', 1, 'S'), ('305', 1, 'S'), ('884', 1, 'S'), ('884', 1, 'N'), ('1406', 1, 'N'), ('1406', 1, 'S')]",[SKR] [EG7] [I1406] [I37] [REC] [EG7] [I1406] [I561] [EA1995] [EG7] [EG7] [SKR] [EG7] [EG25] [REC] [EG7] [EA1267] [SKR] [EG25] [REC] [I256] [I305] [I884] [EA1486] [EA2563] [SKR] [I884] [I1406] [REC] [I1406] [EA2187] [EA3476]
539,539,"[('1623', 1, 'N'), ('1187', 1, 'S'), ('1187', 1, 'S'), ('23', 1, 'S')]",[SKR] [EG2] [REC] [EG2] [SKR] [EG2] [I1623] [REC] [I1187] [I1187] [EA2563] [EA2991] [SKR] [EA2563] [REC] [I23]
540,540,"[('57', 1, 'N'), ('1484', 1, 'S'), ('1484', 1, 'N'), ('1210', 1, 'S'), ('1484', 1, 'N')]",[SKR] [I57] [REC] [EA3558] [I1484] [SKR] [I1484] [EG65] [REC] [EG65] [EG7] [I1210] [EA3558] [EG27] [EG20] [SKR] [EA3558] [I1484] [REC] [EA459] [SKR] [EA459]
541,541,"[('1855', 1, 'N'), ('684', 1, 'S'), ('679', 1, 'S'), ('1694', 1, 'S')]",[SKR] [EG2] [EG20] [I1855] [REC] [I684] [EG2] [I679] [I1694]
542,542,"[('293', 1, 'S'), ('1111', 1, 'S')]",[SKR] [EG3] [REC] [EG2] [I293] [EG3] [SKR] [EG2] [EG3] [REC] [I1111]
543,543,"[('273', 1, 'N'), ('273', 1, 'N'), ('1008', 1, 'S'), ('956', 1, 'S'), ('956', 1, 'N'), ('956', 1, 'S'), ('956', 1, 'N'), ('1210', 1, 'S'), ('912', 1, 'S'), ('1178', 1, 'S')]",[SKR] [EG3] [EG7] [EG20] [EG65] [REC] [EG65] [SKR] [I273] [I273] [REC] [I1008] [I956] [SKR] [I956] [REC] [I956] [SKR] [I956] [REC] [I1210] [EA211] [I912] [I1178]
544,544,"[('1844', 1, 'N'), ('977', 1, 'S'), ('977', 1, 'N')]",[SKR] [EG2] [EG20] [EG48] [REC] [EG20] [SKR] [I1844] [REC] [EG20] [SKR] [EG20] [REC] [I977] [SKR] [I977]
545,545,"[('1322', 1, 'N'), ('1173', 1, 'N'), ('821', 1, 'S'), ('149', 1, 'S'), ('582', 1, 'N'), ('1753', 1, 'S'), ('703', 1, 'S'), ('821', 1, 'S'), ('149', 1, 'S'), ('1753', 1, 'S'), ('821', 1, 'N')]",[SKR] [EG2] [EG65] [I1322] [I1173] [REC] [EG2] [I821] [EA2291] [EG3] [I149] [EG65] [SKR] [I582] [REC] [I1753] [I703] [I821] [I149] [I1753] [SKR] [I821]
546,546,"[('1085', 1, 'S'), ('1557', 1, 'S'), ('1557', 1, 'S')]",[SKR] [EG25] [EG2] [REC] [I1085] [I1557] [I1557] [EA1616] [EA2394] [EA1547]
547,547,"[('1153', 1, 'N'), ('1153', 1, 'S'), ('1752', 1, 'N'), ('1752', 1, 'S'), ('845', 1, 'N'), ('1863', 1, 'S'), ('1048', 1, 'S'), ('329', 1, 'N'), ('329', 1, 'S'), ('343', 1, 'S'), ('343', 1, 'N'), ('1863', 1, 'S'), ('1494', 1, 'S'), ('471', 1, 'S'), ('471', 1, 'N')]",[SKR] [I1153] [REC] [I1153] [SKR] [I1752] [EA298] [REC] [I1752] [SKR] [I845] [REC] [I1863] [I1048] [EG2] [EG20] [EA3295] [SKR] [I329] [REC] [I329] [I343] [SKR] [I343] [REC] [I1863] [EA3633] [EG2] [I1494] [I471] [SKR] [I471]
548,548,"[('1778', 1, 'N'), ('361', 1, 'N'), ('847', 1, 'S')]",[SKR] [EG65] [REC] [EG65] [SKR] [I1778] [I361] [REC] [I847] [EG65] [EG7] [ED291]
549,549,"[('1512', 1, 'N'), ('1407', 1, 'S'), ('1407', 1, 'N'), ('1407', 1, 'N'), ('17', 1, 'N'), ('1407', 1, 'S'), ('1407', 1, 'N')]",[SKR] [EG3] [EG2] [REC] [EG3] [SKR] [I1512] [EA3653] [EA3633] [EG3] [REC] [EG3] [I1407] [SKR] [EG3] [I1407] [I1407] [I17] [REC] [I1407] [SKR] [I1407]
550,550,"[('332', 1, 'S'), ('1189', 1, 'S'), ('845', 1, 'N')]",[REC] [I332] [I1189] [SKR] [I845] [REC] [EG25]
551,551,"[('1812', 1, 'S'), ('1812', 1, 'S'), ('1601', 1, 'S'), ('1783', 1, 'S'), ('744', 1, 'S'), ('964', 1, 'S'), ('1305', 1, 'S'), ('1305', 1, 'N'), ('1305', 1, 'S'), ('1305', 1, 'N'), ('1812', 1, 'N'), ('1812', 1, 'N')]",[REC] [EG2] [EG3] [SKR] [EG3] [REC] [I1812] [I1812] [I1601] [I1783] [I744] [I964] [I1305] [EG3] [SKR] [I1305] [EG3] [REC] [I1305] [EG3] [SKR] [I1305] [I1812] [REC] [EA3331] [SKR] [I1812]
552,552,"[('925', 1, 'N'), ('278', 1, 'N'), ('385', 1, 'N'), ('1345', 1, 'S'), ('941', 1, 'S'), ('180', 1, 'S'), ('1139', 1, 'N'), ('555', 1, 'N'), ('1139', 1, 'S'), ('1139', 1, 'N')]",[SKR] [EG7] [EG3] [I925] [REC] [EG3] [EG7] [SKR] [I278] [EG3] [I385] [REC] [I1345] [EA1995] [EA3674] [SKR] [EG7] [EG3] [REC] [EA3674] [I941] [ED300] [SKR] [ED300] [REC] [I180] [SKR] [I1139] [I555] [REC] [I1139] [EA1591] [SKR] [I1139]
553,553,"[('278', 1, 'S')]",[REC] [I278] [EA3239] [EA584] [SKR] [EA584] [REC] [EA3239] [EA3239]
554,554,"[('1863', 1, 'N'), ('463', 1, 'N'), ('1863', 1, 'S'), ('791', 1, 'N'), ('23', 1, 'S'), ('23', 1, 'S'), ('23', 1, 'S')]",[SKR] [EG2] [EG3] [EG7] [EG2] [REC] [EG2] [SKR] [I1863] [I463] [REC] [EG2] [I1863] [EG2] [SKR] [I791] [REC] [I23] [I23] [EG2] [EG20] [EA2563] [I23] [SKR] [EA2563] [REC] [EA2563]
